idOferta;nick;pais;tipoVendedor;ventas;stock;language;quality;hayIconoEsp;iconoEsp;hayFoto;hayComentario;comentario;quantity;precio;moneda;finiOferta;ffinOferta
articleRow1424552048;Gorgory;France;Private;59,0;203,0;English;EX;True;First Edition;False;False;-;2;10,0;€;2025-02-01;
articleRow1663627705;mmsm10;United Kingdom;Private;1962,0;29094,0;English;EX;True;First Edition;False;False;-;1;10,46;€;2025-02-01;2025-02-04
articleRow1496091503;domi253;Croatia;Private;259,0;626,0;English;NM;True;First Edition;True;True;Near mint, check pictures;1;11,0;€;2025-02-01;2025-04-10
articleRow1709923443;SinnohShop;Netherlands;Professional;14036,0;6958,0;English;NM;True;First Edition;False;True;15 See pics, Double sleeved, daily shipping;1;11,95;€;2025-02-01;2025-04-10
articleRow1513833906;Bernhart31;Austria;Private;68,0;152,0;English;NM;True;First Edition;True;False;-;1;12,0;€;2025-02-01;2025-04-10
articleRow1455815603;paolosolci;Italy;Private;130,0;1054,0;English;NM;True;First Edition;False;True;ask for photo;1;16,0;€;2025-02-01;2025-04-10
articleRow1321316476;Abaraj;Italy;Private;309,0;250,0;English;NM;True;First Edition;False;False;-;1;19,99;€;2025-02-01;
articleRow1239948153;titoulousien;France;Private;1178,0;452,0;English;NM;True;First Edition;False;False;-;1;22,0;€;2025-02-01;
articleRow1305652866;CardboardCG;Portugal;Professional;1783,0;10414,0;English;NM;True;First Edition;False;False;-;2;22,99;€;2025-02-01;
articleRow1480188567;Meini;Germany;Private;1029,0;1439,0;English;NM;True;First Edition;False;True;Boosterfrisch make me an offer for all my cards;2;29,99;€;2025-02-01;2025-04-10
articleRow1733943217;MichielRollfs;Netherlands;Private;79,0;712,0;English;NM;True;First Edition;False;True;1st ed CGC 9 - ask for pictures;1;30,0;€;2025-02-01;2025-04-10
articleRow1189091501;Krokus;Germany;Private;51,0;125,0;English;NM;True;First Edition;True;False;-;1;30,0;€;2025-02-01;
articleRow1701617626;Card-foundry;Germany;Professional;31094,0;78918,0;English;NM;True;First Edition;False;True;PSA 8 graded, thousands of cards available :);1;39,0;€;2025-02-01;2025-04-10
articleRow1398210902;EddyC;Germany;Private;84,0;281,0;English;MT;True;First Edition;False;True;Boosterfresh - AP graded 7.5;1;39,4;€;2025-02-01;
articleRow1764300563;Merzi;Germany;Private;298,0;384,0;English;MT;True;First Edition;True;True;CGC 8.5 old Label;1;39,95;€;2025-02-01;2025-04-10
articleRow1364900902;senne12;Belgium;Private;176,0;1433,0;English;MT;True;First Edition;True;True;PSA 8;1;45,0;€;2025-02-01;2025-04-10
articleRow1160353456;Anderra;Italy;Private;32,0;44,0;English;NM;True;First Edition;False;False;-;1;47,0;€;2025-02-01;
articleRow1693565660;HT-Matte;Italy;Private;47,0;136,0;English;NM;True;First Edition;False;True;PSA 9;1;55,0;€;2025-02-01;
articleRow1555460257;Sangiri;Netherlands;Private;95,0;51,0;English;MT;True;First Edition;False;True;1st edition PSA 9;1;60,0;€;2025-02-01;
articleRow994530260;SmoothRon;Netherlands;Private;439,0;209,0;English;NM;True;First Edition;True;False;-;1;75,0;€;2025-02-01;2025-04-10
