idOferta;nick;pais;tipoVendedor;ventas;stock;language;quality;hayIconoEsp;iconoEsp;hayFoto;hayComentario;comentario;quantity;precio;moneda;finiOferta;ffinOferta
articleRow1793605186;Boektoe2036;Netherlands;Private;3,0;11,0;English;NM;False;-;False;True;PSA 9;1;276,0;€;2025-04-14;
articleRow1810022804;Vincent17;France;Private;140,0;9,0;English;MT;False;-;False;True;PSA 9;1;279,0;€;2025-04-14;
articleRow1785182979;diemmeweb;Italy;Private;10,0;805,0;English;NM;False;-;False;True;Sealed!;1;279,0;€;2025-04-14;
articleRow1813405333;collectomat;Switzerland;Professional;24,0;286,0;English;MT;False;-;False;True;PSA 9 MINT;1;279,9;€;2025-04-14;
articleRow1817814804;Pokeploeg;Netherlands;Private;484,0;9500,0;English;MT;False;-;True;True;UCG 10 Mint ask for pictures;1;279,99;€;2025-04-14;
articleRow1791419693;FiveMinutesLate;France;Private;753,0;702,0;English;NM;False;-;False;True;sealed;1;280,0;€;2025-04-14;2025-04-16
articleRow1812125884;PredatorTcg;Belgium;Private;343,0;1005,0;English;MT;False;-;False;True;Psa 9/ safe and secure shipping;1;280,0;€;2025-04-14;2025-04-16
articleRow1793710224;Jvdon;Spain;Private;137,0;1825,0;English;MT;False;-;False;True;PSA 9;1;280,0;€;2025-04-14;
articleRow1789395609;Cornflakeshooter;Germany;Private;3,0;2,0;English;NM;False;-;False;True;PSA 9;1;280,0;€;2025-04-14;
articleRow1781927543;Zitro0201;Netherlands;Private;2,0;5,0;English;MT;False;-;True;True;SEALED contact for more pictures;1;285,0;€;2025-04-14;
articleRow1797867788;Brian495926;Netherlands;Private;0,0;1,0;English;NM;False;-;False;True;PSA 9;1;285,0;€;2025-04-14;
articleRow1799018985;dealer;Germany;Professional;1101,0;59,0;English;NM;False;-;True;True;send in double sleeves + toploader;1;287,0;€;2025-04-14;
articleRow1757395246;Briangeak;Netherlands;Private;638,0;132,0;English;NM;False;-;False;True;SEALED! Fast shipping!;1;289,99;€;2025-04-14;
articleRow1786477278;Aruinaur;France;Private;80,0;6,0;English;MT;False;-;True;True;PSA 9 MINT;1;290,0;€;2025-04-14;
articleRow1766222243;Elmalocol;Netherlands;Private;2,0;4,0;English;NM;False;-;False;False;-;4;290,0;€;2025-04-14;
articleRow1822687220;Leingad;France;Private;61,0;17,0;English;NM;False;-;True;True;CCC 9,5;1;295,0;€;2025-04-14;
articleRow1624285379;flipego;Germany;Professional;2753,0;1154,0;English;NM;False;-;False;False;-;2;295,95;€;2025-04-14;
articleRow1807425411;Bassline77;Switzerland;Private;219,0;628,0;English;NM;False;-;False;True;Sealed;1;295,95;€;2025-04-14;
articleRow1776573302;Skyxline;United Kingdom;Private;357,0;5947,0;English;MT;False;-;True;True;PSA 9;1;296,75;€;2025-04-14;2025-04-16
articleRow1586263816;ISkyMoonI;United Kingdom;Private;340,0;1641,0;English;MT;False;-;False;True;PSA 9;1;296,75;€;2025-04-14;2025-04-16
articleRow1759483637;Pokecards-Groesbeek;Netherlands;Private;579,0;5497,0;English;NM;False;-;False;True;NEW SELLER;1;299,0;€;2025-04-14;
articleRow1778231643;Himurabat;Finland;Private;108,0;18,0;English;NM;False;-;False;True;Raw PSA 10 candidate;1;299,0;€;2025-04-14;
articleRow1770223462;Familywood-Bricks;Netherlands;Private;41,0;458,0;English;NM;False;-;False;True;In original seal, stored in toploader.;1;299,0;€;2025-04-14;
articleRow1786546263;Ricola98;Germany;Private;2,0;8,0;English;MT;False;-;True;True;PSA 9 mit Aufsteller;1;299,0;€;2025-04-14;
articleRow1802281451;yxyltws;Netherlands;Private;395,0;196,0;English;NM;False;-;True;True;OVP - sealed, see picture. #88;1;299,88;€;2025-04-14;2025-04-16
articleRow1524602241;Girltjuh1991;Netherlands;Private;2267,0;12760,0;English;NM;False;-;False;False;-;2;299,95;€;2025-04-14;
articleRow1783918009;debut;Netherlands;Private;26,0;4990,0;English;NM;False;-;True;True;Sealed;1;299,95;€;2025-04-14;
articleRow1783854051;JustMarli;Netherlands;Private;6,0;65,0;English;NM;False;-;True;True;PSA 7;1;299,95;€;2025-04-14;
articleRow1751294168;Nerdys;Germany;Private;31288,0;27,0;English;NM;False;-;False;True;PT001 CGC Graded 8;1;299,99;€;2025-04-14;
articleRow1820566163;TCGFavours;Netherlands;Professional;493,0;626,0;English;MT;False;-;False;True;100% PSA 10! now in tag 9 slab ask for report !;1;299,99;€;2025-04-14;
articleRow1774517824;michaelthe120;Netherlands;Private;116,0;222,0;English;NM;False;-;False;True;sealed;2;299,99;€;2025-04-14;
