idOferta;nick;pais;tipoVendedor;ventas;stock;language;quality;hayIconoEsp;iconoEsp;hayFoto;hayComentario;comentario;quantity;precio;moneda;finiOferta;ffinOferta
articleRow1506515610;MagicHistory-PERUGIA;Italy;Professional;15544,0;96188,0;Italian;PL;False;-;False;True;PL | Store in Perugia!;1;41,53;€;2025-03-13;2025-03-23
articleRow1799123247;Jeff-Pesos;Italy;Professional;1240,0;80199,0;Italian;PL;False;-;False;True;C.0.3;1;41,54;€;2025-03-13;2025-03-18
articleRow1802979709;Andreabogaz1999;Italy;Private;361,0;70,0;Italian;EX;False;-;False;True;Excellent-;1;45,0;€;2025-03-13;2025-03-26
articleRow1805588486;Juergen121;Germany;Private;614,0;269,0;German;PO;False;-;False;False;-;1;20,0;€;2025-03-18;
articleRow1779841857;Games-Island;Germany;Private;519608,0;29246,0;German;PO;False;-;False;True;Buy from the biggest TCG-Onlineshop in Europe! // BOX  - 1066 X;1;29,59;€;2025-03-18;2025-04-07
articleRow1805555192;R-Cards;Netherlands;Private;17,0;195,0;English;GD;False;-;False;False;-;1;32,5;€;2025-03-18;2025-04-07
articleRow1803905369;Edwinho;Germany;Private;0,0;3,0;German;GD;False;-;True;False;-;1;35,0;€;2025-03-18;
articleRow1799123247;Jeff-Pesos;Italy;Professional;1436,0;83959,0;Italian;PL;False;-;False;True;C.0.3;1;41,93;€;2025-03-18;2025-04-14
articleRow1804323893;Mikthail;Netherlands;Private;57,0;311,0;English;EX;False;-;True;True;Ask for more pictures (Y);1;59,99;€;2025-03-18;2025-04-07
articleRow1807693708;Aloulo93;Finland;Private;200,0;12433,0;English;PL;False;-;False;True;Diamond&Pearl binder;1;28,0;€;2025-03-23;2025-04-14
articleRow1506515610;MagicHistory-PERUGIA;Italy;Professional;16187,0;101605,0;Italian;PL;False;-;False;True;PL | Store in Perugia!;1;41,92;€;2025-03-23;2025-04-14
articleRow1772734958;Outpostgamecenter;Belgium;Private;96078,0;83196,0;English;PL;False;-;False;True;Holo Huge selection, no shipping on holidays and weekends.;1;76,17;€;2025-03-23;2025-04-16
articleRow1557613184;HazeKees;Netherlands;Private;442,0;37,0;English;NM;False;-;True;True;24/6 safe shipping - back exc normal border ask pictures;1;89,95;€;2025-03-23;2025-03-25
articleRow1809116060;CardHouseOfTheEast;Netherlands;Professional;2887,0;6109,0;English;LP;False;-;True;True;See shop for more!;1;29,95;€;2025-03-25;2025-04-07
articleRow1557613184;HazeKees;Netherlands;Private;450,0;29,0;English;NM;False;-;True;True;24/6 safe shipping - back exc+ normal border ask pictures;1;79,95;€;2025-03-25;2025-04-07
articleRow1811082225;Games-Island;Germany;Private;519608,0;29246,0;German;GD;False;-;False;True;Buy from the biggest TCG-Onlineshop in Europe! // BOX  - 1102 E;1;74,02;€;2025-03-26;2025-04-07
articleRow1810964911;LaPokeCueva;Spain;Private;258,0;2082,0;Spanish;NM;False;-;False;True;BGS 7.5;1;200,0;€;2025-03-26;2025-04-07
articleRow1779841857;Games-Island;Germany;Private;523577,0;27423,0;German;PO;False;-;False;True;Buy from the biggest TCG-Onlineshop in Europe! // BOX  - 1066 X;1;28,11;€;2025-04-07;2025-04-14
articleRow1805555192;R-Cards;Netherlands;Private;37,0;166,0;English;GD;False;-;False;False;-;1;38,5;€;2025-04-07;2025-04-14
articleRow1804323893;Mikthail;Netherlands;Private;69,0;236,0;English;EX;False;-;True;True;Ask for more pictures (Y);1;55,0;€;2025-04-07;
articleRow1812452489;Kaartverkoop;Netherlands;Private;1975,0;5743,0;English;EX;False;-;False;True;b Binder good - If you want a photo you can always send a message;1;60,0;€;2025-04-07;2025-04-16
articleRow1817296106;Prooo-Danny;Austria;Private;30,0;58,0;German;NM;False;-;False;False;-;1;95,0;€;2025-04-07;
articleRow1814558058;CartaRennes;France;Professional;6324,0;2123,0;French;PL;False;-;False;True;2 Pliures // Grand choix de cartes !!!;1;99,95;€;2025-04-07;
articleRow1816248511;Lennydsv;France;Private;26,0;138,0;French;NM;False;-;False;True;photo sur demande - sleeve et top loader;1;495,0;€;2025-04-07;
articleRow1811925374;cricritotof89;France;Professional;1575,0;1519,0;French;NM;False;-;True;True;offre acceptée;1;499,9;€;2025-04-07;
articleRow1818970831;IlRifugio25;Italy;Private;26,0;743,0;Italian;LP;False;-;False;False;-;1;35,0;€;2025-04-08;
